 SimTime (float32)[1], IPL (int32)[1], MAG (int32)[1], ALT (int32)[1], ALV (int32)[1]
10.0250,49,186,125,-22
10.0255,50,186,124,-22
10.0260,51,186,123,-21
10.0265,52,186,122,-22
10.0270,53,186,121,-21
10.0275,53,186,120,-21
10.0280,55,186,119,-21
10.0285,56,187,119,-21
10.0290,58,186,118,-21
10.0295,59,186,117,-21
10.0300,60,187,116,-21
10.0305,61,186,115,-21
10.0310,62,187,114,-20
10.0315,63,186,113,-20
10.0320,64,186,112,-20
10.0325,66,187,111,-20
10.0330,67,186,111,-20
10.0335,69,186,110,-20
10.0340,70,186,109,-19
10.0345,72,186,108,-19
10.0350,73,186,108,-19
10.0355,75,186,107,-19
10.0360,76,187,106,-19
10.0365,78,186,105,-18
10.0370,79,186,104,-18
10.0375,80,186,103,-18
10.0380,82,186,103,-18
10.0385,83,186,102,-18
10.0390,85,187,102,-18
10.0395,86,186,101,-17
10.0400,87,186,101,-18
10.0405,89,186,100,-18
10.0410,91,186,100,-18
10.0415,92,186,99,-18
10.0420,94,186,99,-18
10.0425,96,187,99,-18
10.0430,98,186,98,-19
10.0435,100,187,98,-19
10.0440,102,186,97,-19
10.0445,103,186,97,-19
10.0450,105,186,97,-19
10.0455,106,186,96,-19
10.0460,108,186,95,-20
10.0465,109,187,95,-20
10.0470,110,186,94,-20
10.0475,112,186,94,-21
10.0480,113,186,93,-21
10.0485,116,186,93,-22
10.0490,117,187,93,-22
10.0495,118,187,92,-22
10.0500,119,186,91,-23
10.0505,121,186,91,-23
10.0510,122,187,90,-24
10.0515,123,187,89,-24
10.0520,124,187,89,-25
10.0525,125,187,88,-26
10.0530,126,186,87,-27
10.0535,128,186,87,-28
10.0540,129,186,86,-30
10.0545,130,187,85,-31
10.0550,132,187,85,-32
10.0555,133,187,85,-34
10.0560,134,186,85,-35
10.0565,135,186,85,-37
10.0570,137,186,85,-39
10.0575,138,187,85,-40
10.0580,139,186,85,-42
10.0585,141,186,85,-43
10.0590,142,186,84,-45
10.0595,143,187,84,-46
10.0600,144,186,84,-48
10.0605,145,186,84,-49
10.0610,146,186,83,-51
10.0615,147,186,83,-53
10.0620,148,186,83,-54
10.0625,149,187,83,-56
10.0630,150,186,82,-58
10.0635,150,187,82,-59
10.0640,151,187,81,-61
10.0645,152,186,81,-62
10.0650,153,187,81,-64
10.0655,154,186,81,-66
10.0660,155,186,80,-67
10.0665,156,186,80,-69
10.0670,157,187,80,-71
10.0675,158,187,79,-72
10.0680,158,186,79,-74
10.0685,159,186,79,-75
10.0690,159,186,78,-77
10.0695,160,186,79,-79
10.0700,160,186,78,-80
10.0705,161,187,78,-82
10.0710,162,187,78,-82
10.0715,162,186,77,-84
10.0720,163,187,77,-85
10.0725,164,187,77,-87
10.0730,165,186,77,-88
10.0735,166,187,77,-90
10.0740,166,187,76,-91
10.0745,167,187,76,-92
10.0750,167,186,76,-93
10.0755,168,187,75,-95
10.0760,169,186,75,-95
10.0765,170,187,76,-96
10.0770,170,187,75,-96
10.0775,171,187,75,-97
10.0780,171,186,74,-98
10.0785,172,187,74,-98
10.0790,173,187,74,-98
10.0795,173,186,74,-99
10.0800,173,187,74,-99
10.0805,174,187,74,-99
10.0810,175,187,74,-99
10.0815,176,187,74,-99
10.0820,177,187,74,-100
10.0825,177,187,74,-99
10.0830,177,186,73,-100
10.0835,178,187,73,-100
10.0840,179,187,73,-101
10.0845,179,187,73,-101
10.0850,180,186,73,-102
10.0855,181,187,73,-102
10.0860,181,187,72,-102
10.0865,182,187,72,-103
10.0870,182,186,72,-103
10.0875,183,186,72,-104
10.0880,184,187,72,-104
10.0885,184,187,72,-105
10.0890,184,187,71,-105
10.0895,185,187,71,-105
10.0900,185,187,71,-106
10.0905,186,187,71,-107
10.0910,187,187,71,-107
10.0915,187,187,70,-108
10.0920,187,187,70,-108
10.0925,188,187,70,-109
10.0930,188,186,69,-109
10.0935,189,187,69,-109
10.0940,189,187,69,-110
10.0945,190,187,69,-110
10.0950,191,187,69,-111
10.0955,191,187,69,-111
10.0960,191,187,68,-111
10.0965,192,187,68,-112
10.0970,192,187,67,-112
10.0975,192,187,67,-112
10.0980,193,187,67,-112
10.0985,193,187,67,-112
10.0990,193,187,66,-113
10.0995,194,187,66,-113
10.1000,194,187,66,-113
10.1005,195,187,65,-113
10.1010,195,187,65,-113
10.1015,196,187,65,-113
10.1020,196,187,65,-113
10.1025,197,187,65,-113
10.1030,197,187,64,-113
10.1035,197,187,64,-113
10.1040,198,187,63,-113
10.1045,198,186,63,-113
10.1050,199,186,63,-113
10.1055,199,186,63,-113
10.1060,199,186,62,-113
10.1065,199,186,62,-113
10.1070,200,187,62,-114
10.1075,200,187,61,-114
10.1080,201,186,61,-114
10.1085,201,187,61,-114
10.1090,202,187,60,-114
10.1095,202,187,60,-115
10.1100,202,187,60,-114
10.1105,203,186,60,-114
10.1110,203,187,59,-114
10.1115,204,187,59,-115
10.1120,204,187,59,-115
10.1125,204,187,58,-115
10.1130,205,187,58,-115
10.1135,205,187,58,-115
10.1140,206,187,57,-115
10.1145,206,187,57,-115
10.1150,207,187,57,-115
10.1155,206,187,56,-115
10.1160,207,187,56,-115
10.1165,207,186,55,-115
10.1170,208,187,55,-114
10.1175,208,186,55,-115
10.1180,209,186,55,-114
10.1185,209,187,54,-115
10.1190,210,187,54,-115
10.1195,210,187,54,-115
10.1200,210,187,53,-115
10.1205,211,187,53,-115
10.1210,211,187,53,-115
10.1215,211,187,52,-115
10.1220,212,187,53,-115
10.1225,212,187,52,-115
10.1230,213,186,52,-116
10.1235,213,187,52,-115
10.1240,214,186,51,-116
10.1245,214,187,51,-116
10.1250,215,187,51,-117
10.1255,215,187,50,-116
10.1260,216,187,50,-116
10.1265,216,187,50,-116
10.1270,216,187,49,-116
10.1275,217,187,49,-116
10.1280,218,186,49,-116
10.1285,218,187,49,-116
10.1290,219,187,49,-116
10.1295,219,187,48,-116
10.1300,219,187,48,-115
10.1305,220,187,48,-116
10.1310,220,187,47,-115
10.1315,221,187,47,-115
10.1320,221,187,47,-115
10.1325,221,187,47,-115
10.1330,221,187,46,-116
10.1335,222,187,46,-116
10.1340,223,187,45,-115
10.1345,223,187,45,-116
10.1350,224,187,45,-115
10.1355,224,187,45,-115
10.1360,224,187,44,-115
10.1365,225,187,44,-116
10.1370,225,187,44,-115
10.1375,226,187,44,-116
10.1380,226,187,43,-115
10.1385,227,187,43,-115
10.1390,227,187,43,-116
10.1395,228,187,42,-115
10.1400,228,187,42,-115
10.1405,228,187,42,-115
10.1410,229,187,42,-115
10.1415,230,186,41,-115
10.1420,230,187,41,-115
10.1425,231,187,41,-115
10.1430,231,187,41,-115
10.1435,232,187,41,-115
10.1440,232,187,40,-115
10.1445,233,186,40,-115
10.1450,233,186,40,-115
10.1455,234,187,40,-115
10.1460,235,187,40,-115
10.1465,235,187,39,-115
10.1470,235,187,39,-115
10.1475,236,187,39,-115
10.1480,236,187,39,-116
10.1485,237,186,38,-115
10.1490,237,187,38,-115
10.1495,237,187,38,-116
10.1500,238,187,39,-116
10.1505,239,187,39,-116
10.1510,238,187,39,-116
10.1515,239,187,39,-116
10.1520,240,187,39,-116
10.1525,240,187,39,-117
10.1530,241,187,40,-116
10.1535,241,187,40,-117
10.1540,241,187,40,-116
10.1545,242,187,40,-116
10.1550,242,187,40,-116
10.1555,242,187,40,-116
10.1560,243,187,41,-116
10.1565,243,187,40,-116
10.1570,243,187,41,-116
10.1575,244,187,41,-116
10.1580,243,187,41,-116
10.1585,244,187,41,-116
10.1590,244,187,41,-116
10.1595,243,187,40,-115
10.1600,244,187,40,-115
10.1605,244,187,40,-115
10.1610,244,187,40,-115
10.1615,245,187,41,-115
10.1620,245,187,40,-114
10.1625,245,187,40,-114
10.1630,245,187,40,-113
10.1635,245,187,40,-112
10.1640,244,187,40,-112
10.1645,245,186,40,-112
10.1650,245,187,40,-111
10.1655,245,187,39,-111
10.1660,245,187,40,-111
10.1665,245,187,39,-110
10.1670,245,187,39,-110
10.1675,245,187,39,-110
10.1680,245,187,39,-109
10.1685,245,187,39,-109
10.1690,245,187,39,-109
10.1695,245,187,38,-108
10.1700,245,187,38,-108
10.1705,245,187,38,-108
10.1710,245,187,38,-107
10.1715,245,187,38,-107
10.1720,244,187,37,-107
10.1725,244,187,37,-107
10.1730,245,187,37,-107
10.1735,244,187,37,-106
10.1740,244,187,37,-106
10.1745,244,187,37,-106
10.1750,244,187,37,-106
10.1755,244,187,37,-106
10.1760,245,187,37,-106
10.1765,245,187,37,-106
10.1770,245,187,37,-106
10.1775,245,187,37,-106
10.1780,245,187,36,-105
10.1785,245,187,36,-105
10.1790,245,187,36,-105
10.1795,245,187,36,-105
10.1800,245,187,36,-105
10.1805,245,187,35,-104
10.1810,245,187,36,-104
10.1815,245,187,36,-104
10.1820,245,187,35,-104
10.1825,245,187,35,-104
10.1830,245,187,35,-104
10.1835,245,187,35,-103
10.1840,245,187,35,-103
10.1845,245,187,35,-103
10.1850,245,187,34,-103
10.1855,245,187,34,-103
10.1860,245,187,34,-103
10.1865,245,187,34,-103
10.1870,245,187,34,-103
10.1875,245,187,34,-102
10.1880,245,187,34,-102
10.1885,245,187,34,-102
10.1890,245,187,33,-102
10.1895,245,187,33,-102
10.1900,245,187,33,-102
10.1905,245,187,33,-101
10.1910,245,187,33,-101
10.1915,245,187,33,-101
10.1920,245,187,33,-101
10.1925,245,188,33,-102
10.1930,246,187,33,-102
10.1935,246,187,33,-101
10.1940,246,187,33,-101
10.1945,246,187,33,-101
10.1950,245,187,32,-100
10.1955,246,187,32,-101
10.1960,246,187,32,-100
10.1965,245,187,32,-100
10.1970,246,187,32,-100
10.1975,246,187,32,-100
10.1980,245,188,31,-100
10.1985,246,187,32,-100
10.1990,246,187,31,-100
10.1995,246,187,31,-100
10.2000,246,188,32,-100
10.2005,246,188,31,-99
10.2010,246,188,31,-99
10.2015,247,187,32,-99
10.2020,246,187,31,-98
10.2025,246,187,31,-99
10.2030,246,187,31,-98
10.2035,246,187,30,-98
10.2040,247,188,31,-98
10.2045,246,187,30,-98
10.2050,246,187,30,-98
10.2055,247,188,31,-98
10.2060,246,187,30,-98
10.2065,246,187,30,-98
10.2070,247,187,30,-97
10.2075,246,188,30,-97
10.2080,247,187,30,-97
10.2085,247,187,30,-97
10.2090,247,187,30,-97
10.2095,247,187,30,-96
10.2100,247,187,30,-97
10.2105,247,187,30,-96
10.2110,247,187,30,-96
10.2115,247,188,29,-96
10.2120,247,188,29,-95
10.2125,247,187,29,-96
10.2130,247,187,29,-95
10.2135,247,188,29,-95
10.2140,248,188,29,-95
10.2145,247,187,29,-94
10.2150,248,187,29,-94
10.2155,248,188,29,-94
10.2160,248,187,29,-93
10.2165,247,187,28,-93
10.2170,248,188,28,-93
10.2175,248,187,28,-93
10.2180,248,187,28,-93
10.2185,248,188,28,-92
10.2190,248,187,28,-92
10.2195,248,187,28,-92
10.2200,247,188,27,-92
10.2205,247,188,27,-92
10.2210,248,187,28,-92
10.2215,248,187,27,-92
10.2220,248,187,27,-91
10.2225,248,187,27,-91
10.2230,248,187,27,-91
10.2235,248,187,27,-91
10.2240,248,187,27,-91
10.2245,248,188,27,-91
10.2250,248,187,27,-91
10.2255,248,188,27,-90
10.2260,248,188,26,-90
10.2265,248,188,26,-90
10.2270,248,188,26,-90
10.2275,248,187,26,-90
10.2280,248,188,26,-90
10.2285,248,187,26,-89
10.2290,248,188,25,-90
10.2295,248,187,26,-90
10.2300,248,188,26,-90
10.2305,248,188,25,-90
10.2310,249,188,26,-90
10.2315,248,188,25,-89
10.2320,249,187,25,-90
10.2325,249,188,25,-89
10.2330,249,187,25,-89
10.2335,248,187,25,-88
10.2340,249,188,25,-88
10.2345,248,188,25,-88
10.2350,249,188,25,-88
10.2355,249,188,25,-88
10.2360,248,188,24,-88
10.2365,248,187,24,-87
10.2370,248,188,24,-88
10.2375,248,188,24,-88
10.2380,249,188,24,-88
10.2385,248,188,23,-88
10.2390,248,188,23,-88
10.2395,248,188,23,-88
10.2400,248,188,23,-88
10.2405,248,188,23,-88
10.2410,248,188,23,-88
10.2415,248,188,23,-88
10.2420,248,187,23,-89
10.2425,249,188,23,-88
10.2430,249,188,23,-89
10.2435,249,187,23,-89
10.2440,249,188,23,-89
10.2445,249,188,22,-89
10.2450,249,188,23,-89
10.2455,249,188,22,-89
10.2460,249,188,22,-89
10.2465,249,188,22,-89
10.2470,249,188,22,-89
10.2475,249,187,22,-89
10.2480,249,187,22,-90
10.2485,249,188,22,-90
10.2490,249,188,22,-90
10.2495,250,187,22,-90
10.2500,249,188,22,-89
10.2505,250,188,22,-90
10.2510,250,188,22,-89
10.2515,249,188,21,-89
10.2520,250,188,21,-89
10.2525,250,188,21,-89
10.2530,250,188,21,-89
10.2535,250,188,21,-89
10.2540,250,188,21,-89
10.2545,250,188,21,-89
10.2550,250,187,21,-89
10.2555,250,188,21,-89
10.2560,250,188,21,-89
10.2565,251,187,21,-89
10.2570,250,188,21,-88
10.2575,250,188,20,-88
10.2580,250,188,20,-88
10.2585,249,188,20,-88
10.2590,250,188,20,-88
10.2595,249,188,19,-89
10.2600,249,188,19,-89
10.2605,250,188,19,-90
10.2610,249,188,19,-89
10.2615,250,188,19,-89
10.2620,250,188,19,-90
10.2625,250,188,19,-91
10.2630,250,188,19,-91
10.2635,251,187,19,-91
10.2640,250,188,19,-91
10.2645,251,188,19,-91
10.2650,251,188,19,-91
10.2655,251,188,19,-91
10.2660,251,188,19,-92
10.2665,251,188,19,-92
10.2670,251,187,19,-91
10.2675,251,188,19,-92
10.2680,251,188,19,-91
10.2685,251,187,18,-91
10.2690,251,188,18,-92
10.2695,251,188,18,-91
10.2700,251,188,18,-92
10.2705,251,188,18,-92
10.2710,251,188,18,-91
10.2715,250,188,17,-92
10.2720,251,188,18,-91
10.2725,250,188,17,-91
10.2730,251,188,17,-92
10.2735,251,187,17,-92
10.2740,250,188,17,-92
10.2745,251,188,17,-92
10.2750,250,188,16,-92
10.2755,250,188,16,-92
10.2760,250,188,16,-93
10.2765,250,188,16,-92
10.2770,250,187,16,-93
10.2775,251,187,16,-93
10.2780,250,188,16,-93
10.2785,250,188,16,-94
10.2790,250,188,16,-94
10.2795,250,188,15,-95
10.2800,250,188,15,-95
10.2805,251,188,16,-96
10.2810,251,188,15,-96
10.2815,251,187,16,-96
10.2820,252,187,16,-96
10.2825,251,188,16,-96
10.2830,251,188,15,-96
10.2835,252,188,16,-97
10.2840,252,188,16,-97
10.2845,252,188,16,-97
10.2850,252,188,15,-97
10.2855,252,188,15,-96
10.2860,252,187,15,-97
10.2865,251,188,15,-96
10.2870,251,188,15,-97
10.2875,251,188,14,-97
10.2880,251,187,14,-97
10.2885,251,188,14,-97
10.2890,251,188,14,-98
10.2895,251,187,14,-98
10.2900,251,188,14,-99
10.2905,252,188,14,-99
10.2910,251,188,14,-100
10.2915,252,188,14,-101
10.2920,252,188,14,-100
10.2925,252,188,14,-101
10.2930,252,188,14,-101
10.2935,252,188,14,-101
10.2940,252,188,14,-101
10.2945,253,188,14,-102
10.2950,253,187,14,-102
10.2955,253,188,14,-102
10.2960,252,188,13,-102
10.2965,252,188,13,-101
10.2970,252,188,13,-102
10.2975,253,188,13,-102
10.2980,252,188,13,-102
10.2985,253,188,13,-102
10.2990,253,188,13,-102
10.2995,252,187,12,-102
10.3000,253,188,13,-103
10.3005,252,188,12,-103
10.3010,252,188,12,-103
10.3015,253,188,13,-103
10.3020,253,188,12,-104
10.3025,253,187,12,-104
10.3030,253,187,12,-104
10.3035,253,188,12,-104
10.3040,253,188,12,-105
10.3045,253,188,12,-104
10.3050,253,188,12,-104
10.3055,253,188,12,-105
10.3060,253,188,12,-105
10.3065,252,188,11,-105
10.3070,252,188,11,-105
10.3075,253,188,11,-106
10.3080,253,188,11,-106
10.3085,254,188,12,-105
10.3090,253,188,11,-105
10.3095,253,188,11,-105
10.3100,254,187,11,-106
10.3105,253,188,11,-105
10.3110,253,188,11,-105
10.3115,253,187,11,-105
10.3120,253,188,11,-105
10.3125,253,188,11,-105
10.3130,253,188,11,-105
10.3135,254,188,11,-104
10.3140,254,188,11,-105
10.3145,254,188,11,-105
10.3150,253,188,10,-104
10.3155,253,188,10,-105
10.3160,253,188,10,-105
10.3165,253,188,10,-104
10.3170,253,188,10,-105
10.3175,253,188,9,-105
10.3180,253,188,9,-105
10.3185,253,188,9,-106
10.3190,253,188,9,-105
10.3195,253,188,9,-106
10.3200,253,188,9,-106
10.3205,253,188,9,-106
10.3210,253,188,9,-106
10.3215,254,188,9,-105
10.3220,253,188,9,-105
10.3225,253,188,9,-105
10.3230,253,188,9,-106
10.3235,254,188,9,-106
10.3240,254,187,9,-106
10.3245,254,187,9,-106
10.3250,253,188,8,-106
10.3255,253,188,8,-107
10.3260,253,188,8,-107
10.3265,253,188,8,-107
10.3270,254,188,8,-108
10.3275,253,188,8,-108
10.3280,253,188,8,-108
10.3285,254,187,8,-108
10.3290,254,187,8,-108
10.3295,254,188,8,-109
10.3300,254,187,8,-109
10.3305,254,188,8,-108
10.3310,255,188,8,-109
10.3315,254,188,8,-108
10.3320,254,188,8,-108
10.3325,254,188,8,-109
10.3330,255,188,8,-108
10.3335,254,188,8,-108
10.3340,255,188,8,-108
10.3345,254,188,8,-108
10.3350,254,187,7,-107
10.3355,255,188,8,-108
10.3360,254,188,7,-107
10.3365,255,188,8,-107
10.3370,255,187,8,-107
10.3375,254,187,7,-106
10.3380,254,188,7,-106
10.3385,254,188,7,-107
10.3390,253,188,6,-106
10.3395,254,188,6,-106
10.3400,253,188,6,-106
10.3405,253,188,6,-107
10.3410,254,188,6,-107
10.3415,254,188,6,-107
10.3420,253,188,6,-107
10.3425,254,188,6,-108
10.3430,253,188,6,-108
10.3435,254,188,6,-108
10.3440,254,188,6,-109
10.3445,254,188,6,-109
10.3450,255,188,7,-109
10.3455,254,188,6,-110
10.3460,254,188,6,-109
10.3465,254,188,6,-109
10.3470,254,188,6,-110
10.3475,254,188,6,-109
10.3480,254,188,6,-109
10.3485,254,188,6,-109
10.3490,253,187,5,-109
10.3495,254,188,5,-110
10.3500,254,188,6,-110
10.3505,254,188,5,-110
10.3510,254,188,6,-110
10.3515,254,188,5,-109
10.3520,254,188,5,-109
10.3525,254,188,5,-109
10.3530,254,188,5,-109
10.3535,254,188,5,-109
10.3540,254,188,5,-109
10.3545,254,188,5,-109
10.3550,254,187,5,-108
10.3555,254,188,5,-108
10.3560,253,188,4,-108
10.3565,253,188,4,-108
10.3570,254,188,5,-108
10.3575,254,188,5,-108
10.3580,254,188,5,-109
10.3585,254,188,5,-108
10.3590,254,188,4,-109
10.3595,254,188,5,-108
10.3600,254,188,4,-108
10.3605,254,188,4,-108
10.3610,254,188,4,-108
10.3615,253,188,4,-108
10.3620,253,188,4,-108
10.3625,253,188,4,-109
10.3630,253,188,4,-109
10.3635,253,188,4,-110
10.3640,253,188,3,-110
10.3645,253,188,3,-110
10.3650,254,188,4,-110
10.3655,253,188,4,-111
10.3660,253,188,4,-111
10.3665,254,187,4,-111
10.3670,253,188,3,-110
10.3675,253,188,3,-110
10.3680,254,188,4,-110
10.3685,253,188,3,-110
10.3690,254,188,3,-110
10.3695,254,188,3,-110
10.3700,253,188,3,-109
10.3705,253,188,3,-109
10.3710,253,188,3,-110
10.3715,253,188,2,-109
10.3720,253,188,3,-109
10.3725,253,188,2,-109
10.3730,253,188,2,-109
10.3735,253,188,2,-109
10.3740,252,188,2,-109
10.3745,252,188,2,-109
10.3750,253,188,2,-109
10.3755,253,188,2,-109
10.3760,252,188,2,-109
10.3765,253,188,2,-109
10.3770,252,188,1,-109
10.3775,253,188,2,-109
10.3780,253,188,2,-109
10.3785,253,188,1,-108
10.3790,253,188,2,-109
10.3795,253,188,2,-108
10.3800,252,188,1,-108
10.3805,253,188,1,-108
10.3810,253,188,1,-107
10.3815,252,188,1,-108
10.3820,253,188,1,-108
10.3825,253,188,1,-108
10.3830,253,188,1,-108
10.3835,253,188,1,-108
10.3840,253,188,1,-108
10.3845,253,188,1,-108
10.3850,254,188,1,-108
10.3855,253,188,1,-108
10.3860,253,188,1,-108
10.3865,253,187,1,-107
10.3870,253,188,1,-107
10.3875,253,188,1,-107
10.3880,253,188,1,-107
10.3885,252,188,0,-107
10.3890,253,187,0,-107
10.3895,253,188,0,-107
10.3900,252,188,0,-107
10.3905,253,188,0,-107
10.3910,252,188,0,-107
10.3915,252,188,-1,-107
10.3920,252,188,0,-108
10.3925,252,188,-1,-108
10.3930,252,188,-1,-108
10.3935,252,188,-1,-108
10.3940,251,188,-1,-107
10.3945,252,188,-1,-108
10.3950,251,188,-1,-108
10.3955,251,188,-2,-108
10.3960,251,188,-1,-108
10.3965,251,188,-2,-108
10.3970,251,188,-2,-109
10.3975,252,188,-1,-109
10.3980,251,188,-2,-109
10.3985,251,188,-2,-109
10.3990,252,188,-1,-110
10.3995,252,188,-2,-110
10.4000,252,188,-1,-109
10.4005,252,188,-1,-109
10.4010,252,188,-2,-109
10.4015,253,188,-1,-109
10.4020,253,188,-1,-109
10.4025,252,188,-2,-108
10.4030,252,188,-1,-109
10.4035,252,188,-2,-108
10.4040,252,188,-2,-108
10.4045,252,188,-2,-108
10.4050,252,188,-2,-107
10.4055,252,188,-2,-107
10.4060,252,188,-2,-108
10.4065,252,188,-2,-108
10.4070,252,188,-2,-108
10.4075,252,188,-2,-108
10.4080,252,188,-2,-108
10.4085,252,188,-2,-108
10.4090,252,188,-3,-108
10.4095,252,188,-2,-107
10.4100,252,188,-3,-107
10.4105,252,188,-2,-108
10.4110,252,188,-3,-107
10.4115,252,188,-3,-107
10.4120,252,188,-3,-107
10.4125,252,188,-3,-107
10.4130,252,188,-3,-107
10.4135,252,188,-3,-107
10.4140,252,188,-3,-107
10.4145,252,188,-3,-107
10.4150,252,188,-3,-106
10.4155,252,188,-3,-107
10.4160,252,188,-3,-107
10.4165,252,188,-4,-107
10.4170,252,188,-4,-106
10.4175,252,188,-3,-107
10.4180,252,188,-4,-106
10.4185,252,188,-4,-106
10.4190,252,188,-4,-107
10.4195,252,188,-4,-107
10.4200,252,188,-4,-106
10.4205,252,188,-4,-106
10.4210,251,188,-5,-105
10.4215,251,188,-4,-106
10.4220,251,188,-5,-105
10.4225,251,188,-4,-106
10.4230,251,188,-5,-106
10.4235,251,188,-5,-106
10.4240,252,188,-5,-106
10.4245,252,188,-5,-106
10.4250,252,188,-5,-106
10.4255,252,188,-4,-106
10.4260,252,188,-5,-106
10.4265,252,188,-5,-105
10.4270,252,188,-5,-106
10.4275,252,188,-5,-105
10.4280,251,188,-5,-105
10.4285,251,188,-5,-105
10.4290,252,188,-5,-105
10.4295,251,188,-6,-106
10.4300,252,188,-5,-106
10.4305,252,188,-5,-105
10.4310,251,188,-6,-106
10.4315,251,188,-6,-105
10.4320,251,188,-6,-106
10.4325,251,188,-6,-106
10.4330,252,188,-6,-106
10.4335,252,188,-6,-106
10.4340,252,188,-6,-106
10.4345,252,188,-6,-106
10.4350,252,188,-6,-106
10.4355,252,187,-6,-106
10.4360,252,188,-6,-106
10.4365,252,188,-6,-106
10.4370,251,188,-6,-106
10.4375,251,188,-6,-106
10.4380,251,188,-7,-106
10.4385,251,188,-6,-106
10.4390,251,188,-7,-107
10.4395,251,188,-7,-106
10.4400,251,188,-7,-107
10.4405,251,188,-7,-107
10.4410,251,188,-7,-108
10.4415,252,188,-6,-108
10.4420,252,188,-6,-108
10.4425,252,188,-6,-108
10.4430,253,188,-6,-109
10.4435,253,188,-6,-109
10.4440,253,188,-6,-109
10.4445,253,188,-6,-108
10.4450,252,188,-6,-108
10.4455,252,188,-7,-109
10.4460,253,188,-6,-109
10.4465,252,188,-7,-109
10.4470,253,188,-6,-109
10.4475,252,188,-7,-109
10.4480,253,188,-7,-110
10.4485,253,188,-7,-109
10.4490,252,188,-7,-109
10.4495,252,188,-7,-109
10.4500,253,188,-7,-110
10.4505,253,188,-7,-109
10.4510,253,188,-7,-110
10.4515,253,188,-7,-110
10.4520,253,188,-7,-109
10.4525,253,188,-7,-110
10.4530,253,188,-7,-109
10.4535,253,188,-7,-109
10.4540,253,188,-7,-109
10.4545,253,188,-7,-109
10.4550,253,188,-7,-108
10.4555,253,188,-7,-108
10.4560,252,188,-8,-108
10.4565,252,188,-8,-108
10.4570,252,188,-8,-108
10.4575,252,188,-8,-108
10.4580,251,188,-9,-108
10.4585,252,188,-8,-109
10.4590,252,188,-9,-109
10.4595,252,188,-9,-109
10.4600,252,188,-8,-109
10.4605,252,188,-9,-109
10.4610,252,188,-8,-109
10.4615,253,188,-8,-110
10.4620,252,188,-8,-109
10.4625,253,188,-8,-110
10.4630,252,188,-8,-109
10.4635,252,188,-8,-109
10.4640,253,188,-8,-109
10.4645,253,188,-8,-109
10.4650,253,188,-8,-109
10.4655,253,188,-8,-109
10.4660,253,188,-9,-109
10.4665,252,188,-9,-109
10.4670,253,188,-8,-109
10.4675,253,188,-9,-109
10.4680,253,188,-8,-109
10.4685,253,188,-9,-109
10.4690,253,188,-9,-109
10.4695,253,188,-8,-109
10.4700,253,188,-9,-108
10.4705,253,188,-9,-107
10.4710,253,188,-9,-108
10.4715,253,188,-9,-108
10.4720,252,187,-9,-107
10.4725,252,188,-9,-108
10.4730,252,188,-10,-107
10.4735,252,188,-10,-107
10.4740,252,188,-10,-107
10.4745,252,188,-10,-107
10.4750,252,188,-10,-107
10.4755,252,188,-10,-107
10.4760,252,188,-11,-107
10.4765,252,188,-10,-107
10.4770,252,188,-11,-107
10.4775,252,188,-11,-107
10.4780,252,188,-10,-107
10.4785,252,188,-11,-107
10.4790,251,188,-11,-107
10.4795,252,188,-10,-107
10.4800,252,188,-11,-107
10.4805,252,188,-11,-106
10.4810,253,188,-10,-106
10.4815,253,188,-10,-106
10.4820,253,188,-10,-106
10.4825,253,188,-10,-106
10.4830,253,188,-10,-106
10.4835,253,188,-10,-106
10.4840,253,189,-10,-106
10.4845,252,188,-11,-105
10.4850,253,188,-10,-105
10.4855,253,188,-10,-105
10.4860,252,188,-11,-105
10.4865,253,188,-10,-105
10.4870,253,188,-11,-105
10.4875,252,188,-11,-105
10.4880,252,188,-11,-105
10.4885,252,188,-12,-105
10.4890,252,188,-12,-105
10.4895,252,188,-12,-105
10.4900,252,188,-12,-105
10.4905,252,188,-12,-105
10.4910,251,188,-12,-106
10.4915,251,188,-13,-106
10.4920,251,188,-13,-106
10.4925,251,188,-13,-106
10.4930,251,188,-13,-106
10.4935,252,188,-13,-107
10.4940,251,188,-13,-106
10.4945,251,188,-13,-106
10.4950,251,188,-13,-107
10.4955,251,188,-13,-107
10.4960,251,188,-13,-107
10.4965,252,188,-13,-107
10.4970,251,188,-13,-107
10.4975,251,188,-14,-108
10.4980,251,188,-13,-109
10.4985,251,188,-14,-109
10.4990,250,188,-14,-109
10.4995,251,188,-14,-109
10.5000,251,188,-14,-109
10.5005,251,188,-14,-109
10.5010,251,188,-14,-109
10.5015,252,188,-14,-110
10.5020,252,188,-13,-110
10.5025,252,188,-13,-110
10.5030,252,188,-14,-109
10.5035,253,188,-13,-109
10.5040,252,188,-13,-109
10.5045,252,188,-13,-109
10.5050,253,188,-13,-109
10.5055,252,188,-13,-108
10.5060,253,188,-13,-108
10.5065,253,188,-13,-108
10.5070,252,188,-14,-108
10.5075,252,188,-14,-108
10.5080,252,188,-14,-108
10.5085,251,188,-14,-107
10.5090,252,188,-14,-108
10.5095,252,188,-15,-108
10.5100,251,188,-15,-108
10.5105,252,188,-14,-108
10.5110,251,188,-15,-109
10.5115,251,188,-15,-109
10.5120,251,188,-15,-109
10.5125,251,188,-15,-109
10.5130,251,188,-15,-110
10.5135,252,188,-15,-110
