 SimTime (float32)[1], IPL (int32)[1], MAG (int32)[1], ALT (int32)[1], ALV (int32)[1]
9.8190,0,154,130,0
9.8195,0,159,130,0
9.8200,0,156,130,0
9.8205,0,152,130,0
9.8210,0,151,130,0
9.8215,0,156,130,0
9.8220,0,160,130,0
9.8225,0,156,130,0
9.8230,0,159,131,0
9.8235,0,160,131,0
9.8240,0,160,131,0
9.8245,0,161,131,0
9.8250,0,159,131,0
9.8255,0,158,131,0
9.8260,0,152,131,0
9.8265,0,154,131,0
9.8270,0,161,131,0
9.8275,0,154,131,0
9.8280,0,152,131,0
9.8285,0,155,131,0
9.8290,0,158,131,0
9.8295,0,152,132,0
9.8300,0,160,132,0
9.8305,0,151,132,0
9.8310,0,155,132,0
9.8315,0,152,132,0
9.8320,0,159,132,0
9.8325,0,154,132,0
9.8330,0,162,132,0
9.8335,0,160,132,0
9.8340,0,158,132,0
9.8345,0,161,132,0
9.8350,0,160,132,0
9.8355,0,157,133,0
9.8360,0,154,133,0
9.8365,0,158,133,0
9.8370,0,161,133,0
9.8375,0,155,133,0
9.8380,0,157,133,0
9.8385,0,156,133,0
9.8390,0,153,133,0
9.8395,0,159,133,0
9.8400,0,162,133,0
9.8405,0,162,133,0
9.8410,0,154,133,0
9.8415,0,161,133,0
9.8420,0,163,134,0
9.8425,0,160,134,0
9.8430,0,154,134,0
9.8435,0,155,134,0
9.8440,0,162,134,0
9.8445,0,162,134,0
9.8450,0,162,134,0
9.8455,0,158,134,0
9.8460,0,155,134,0
9.8465,0,157,134,0
9.8470,0,160,134,0
9.8475,0,159,134,0
9.8480,0,156,135,0
9.8485,0,153,135,0
9.8490,0,154,135,0
9.8495,0,164,135,0
9.8500,0,153,135,0
9.8505,0,161,135,0
9.8510,0,163,135,0
9.8515,0,163,135,0
9.8520,0,161,135,0
9.8525,0,164,135,0
9.8530,0,155,135,0
9.8535,0,155,135,0
9.8540,0,161,135,0
9.8545,0,162,136,0
9.8550,0,163,136,0
9.8555,0,163,136,0
9.8560,0,162,136,0
9.8565,0,155,136,0
9.8570,0,163,136,0
9.8575,0,155,136,0
9.8580,0,164,136,0
9.8585,0,159,136,0
9.8590,0,160,136,0
9.8595,0,164,136,0
9.8600,0,155,136,0
9.8605,0,162,137,0
9.8610,0,164,137,0
9.8615,0,163,137,0
9.8620,0,154,137,0
9.8625,0,155,137,0
9.8630,0,164,137,0
9.8635,0,164,137,0
9.8640,0,158,137,0
9.8645,0,158,137,0
9.8650,0,156,137,0
9.8655,0,155,137,0
9.8660,0,159,137,0
9.8665,0,164,137,0
9.8670,0,158,138,0
9.8675,0,161,138,0
9.8680,0,155,138,0
9.8685,0,157,138,0
9.8690,0,156,138,0
9.8695,0,162,138,0
9.8700,0,159,138,0
9.8705,0,166,138,0
9.8710,0,165,138,0
9.8715,0,165,138,0
9.8720,0,157,138,0
9.8725,0,157,138,0
9.8730,0,163,139,0
9.8735,0,164,139,0
9.8740,0,163,139,0
9.8745,0,157,139,0
9.8750,0,158,139,0
9.8755,0,165,139,0
9.8760,0,165,139,0
9.8765,0,158,139,0
9.8770,0,158,139,0
9.8775,0,164,139,0
9.8780,0,163,139,0
9.8785,0,157,139,0
9.8790,0,157,139,0
9.8795,0,162,140,0
9.8800,0,166,140,0
9.8805,0,163,140,0
9.8810,0,162,140,0
9.8815,0,165,140,0
9.8820,0,166,140,0
9.8825,0,166,140,0
9.8830,0,157,140,0
9.8835,0,157,140,0
9.8840,0,161,140,0
9.8845,0,167,140,0
9.8850,0,163,140,0
9.8855,0,157,140,0
9.8860,0,161,141,0
9.8865,0,166,141,0
9.8870,0,164,141,0
9.8875,0,165,141,0
9.8880,0,157,141,0
9.8885,0,161,141,0
9.8890,0,158,141,0
9.8895,0,166,141,0
9.8900,0,161,141,0
9.8905,0,167,141,0
9.8910,0,163,141,0
9.8915,0,167,141,0
9.8920,0,166,142,0
9.8925,0,162,142,0
9.8930,0,165,142,0
9.8935,0,167,142,0
9.8940,0,167,142,0
9.8945,0,166,142,0
9.8950,0,158,142,0
9.8955,0,158,142,0
9.8960,0,159,142,0
9.8965,0,164,142,0
9.8970,0,165,142,0
9.8975,0,161,142,0
9.8980,0,158,142,0
9.8985,0,162,143,0
9.8990,0,158,143,0
9.8995,0,163,143,0
9.9000,0,167,143,0
9.9005,0,164,143,0
9.9010,0,165,143,0
9.9015,0,166,143,0
9.9020,0,168,143,0
9.9025,0,168,143,0
9.9030,0,158,143,0
9.9035,0,158,143,0
9.9040,0,161,143,0
9.9045,0,168,143,0
9.9050,0,166,143,0
9.9055,0,162,143,0
9.9060,0,161,143,0
9.9065,0,166,143,0
9.9070,0,167,143,0
9.9075,0,159,143,0
9.9080,0,165,143,0
9.9085,0,167,143,0
9.9090,0,161,143,0
9.9095,0,164,143,0
9.9100,0,166,143,0
9.9105,0,169,143,0
9.9110,0,167,143,0
9.9115,0,168,143,0
9.9120,0,165,143,0
9.9125,0,162,143,0
9.9130,0,168,143,0
9.9135,0,161,143,0
9.9140,0,159,143,0
9.9145,0,162,143,0
9.9150,0,168,143,0
9.9155,0,168,143,0
9.9160,0,168,143,0
9.9165,0,167,143,0
9.9170,0,160,143,0
9.9175,0,169,143,0
9.9180,0,161,143,0
9.9185,0,161,143,0
9.9190,0,159,143,0
9.9195,0,169,143,0
9.9200,0,159,143,0
9.9205,0,168,143,0
9.9210,0,169,143,0
9.9215,0,169,143,0
9.9220,0,169,143,0
9.9225,0,164,143,0
9.9230,0,169,143,0
9.9235,0,169,143,0
9.9240,0,169,143,0
9.9245,0,164,143,0
9.9250,0,161,143,0
9.9255,0,160,143,0
9.9260,0,167,143,0
9.9265,0,168,143,0
9.9270,0,160,143,0
9.9275,0,168,143,0
9.9280,0,164,143,0
9.9285,0,160,143,0
9.9290,0,168,143,0
9.9295,0,169,143,0
9.9300,0,162,143,0
9.9305,0,170,143,0
9.9310,0,170,143,0
9.9315,0,170,143,0
9.9320,0,161,143,0
9.9325,0,161,143,0
9.9330,0,169,143,0
9.9335,0,163,143,0
9.9340,0,161,143,0
9.9345,0,162,143,0
9.9350,0,165,143,0
9.9355,0,166,143,0
9.9360,0,165,143,0
9.9365,0,168,143,0
9.9370,0,169,143,0
9.9375,0,161,143,0
9.9380,0,170,143,0
9.9385,0,170,143,0
9.9390,0,168,143,0
9.9395,0,163,143,0
9.9400,0,170,143,0
9.9405,0,168,143,0
9.9410,0,162,143,0
9.9415,0,162,143,0
9.9420,0,170,143,0
9.9425,0,167,143,0
9.9430,0,165,143,0
9.9435,0,161,143,0
9.9440,0,167,143,0
9.9445,0,170,143,0
9.9450,0,169,143,0
9.9455,0,165,143,0
9.9460,0,162,143,0
9.9465,0,160,143,0
9.9470,0,170,143,0
9.9475,0,164,143,0
9.9480,0,169,143,0
9.9485,0,166,143,0
9.9490,0,169,143,0
9.9495,0,171,143,0
9.9500,0,162,143,0
9.9505,0,169,143,0
9.9510,0,170,143,0
9.9515,0,171,143,0
9.9520,0,171,143,0
9.9525,0,164,143,0
9.9530,0,164,143,0
9.9535,0,161,143,0
9.9540,0,164,143,0
9.9545,0,171,143,0
9.9550,0,168,143,0
9.9555,0,165,143,0
9.9560,0,161,143,0
9.9565,0,162,143,0
9.9570,0,170,143,0
9.9575,0,161,143,0
9.9580,0,169,143,0
9.9585,0,171,143,0
9.9590,0,171,143,0
9.9595,0,164,143,0
9.9600,0,171,143,0
9.9605,0,162,143,0
9.9610,0,162,143,0
9.9615,0,161,143,0
9.9620,0,163,143,0
9.9625,0,166,143,0
9.9630,0,168,143,0
9.9635,0,164,143,0
9.9640,0,161,143,0
9.9645,0,162,143,0
9.9650,0,164,143,0
9.9655,0,170,143,0
9.9660,0,170,143,0
9.9665,0,163,143,0
9.9670,0,162,143,0
9.9675,0,171,143,0
9.9680,0,163,143,0
9.9685,0,166,143,0
9.9690,0,162,143,0
9.9695,0,163,143,0
9.9700,0,167,143,0
9.9705,0,171,143,0
9.9710,0,166,143,0
9.9715,0,164,143,0
9.9720,0,169,143,0
9.9725,0,166,143,0
9.9730,0,167,143,0
9.9735,0,167,143,0
9.9740,0,171,143,0
9.9745,0,171,143,0
9.9750,0,166,143,0
9.9755,0,162,143,0
9.9760,0,163,143,0
9.9765,0,171,143,0
9.9770,0,163,143,0
9.9775,0,170,143,0
9.9780,0,163,143,0
9.9785,0,162,143,0
9.9790,0,165,143,0
9.9795,0,172,143,0
9.9800,0,164,143,0
9.9805,0,171,143,0
9.9810,0,164,143,0
9.9815,0,166,143,0
9.9820,0,168,143,0
9.9825,0,162,143,0
9.9830,0,170,143,0
9.9835,0,165,143,0
9.9840,0,162,143,0
9.9845,0,164,143,0
9.9850,0,165,143,0
9.9855,0,171,143,0
9.9860,0,171,143,0
9.9865,0,167,143,0
9.9870,0,167,143,0
9.9875,0,166,143,0
9.9880,0,172,143,0
9.9885,0,168,143,0
9.9890,0,170,143,0
9.9895,0,171,143,0
9.9900,0,164,143,0
9.9905,0,163,143,0
9.9910,0,165,143,0
9.9915,0,166,143,0
9.9920,0,162,143,0
9.9925,0,172,143,0
9.9930,0,166,143,0
9.9935,0,170,143,0
9.9940,0,169,143,0
9.9945,0,169,143,0
9.9950,0,169,143,-1
9.9955,0,162,143,-1
9.9960,0,170,143,-1
9.9965,0,171,143,-1
9.9970,0,166,143,-1
9.9975,0,169,143,-1
9.9980,0,166,143,-2
9.9985,0,171,143,-2
9.9990,0,172,143,-2
9.9995,0,166,143,-2
10.0000,0,170,143,-2
10.0005,0,165,142,-2
10.0010,11,163,142,-3
10.0015,14,162,141,-3
10.0020,17,171,140,-3
10.0025,19,170,140,-3
10.0030,21,164,139,-3
10.0035,24,165,138,-4
10.0040,26,163,138,-4
10.0045,28,163,137,-4
10.0050,30,163,137,-4
10.0055,32,163,136,-5
10.0060,33,169,135,-5
10.0065,35,171,135,-5
10.0070,36,164,134,-5
10.0075,37,170,133,-5
10.0080,39,164,133,-6
10.0085,40,167,132,-6
10.0090,41,167,131,-6
10.0095,41,169,130,-6
10.0100,42,162,130,-6
10.0105,43,172,129,-7
10.0110,43,171,128,-7
10.0115,45,172,127,-7
10.0120,45,163,127,-7
10.0125,46,172,126,-8
10.0130,47,164,125,-8
10.0135,47,167,124,-8
10.0140,49,167,123,-8
10.0145,50,171,123,-9
10.0150,51,171,122,-9
10.0155,52,168,121,-9
10.0160,54,162,120,-9
10.0165,56,171,120,-9
10.0170,57,171,119,-9
10.0175,58,162,118,-9
10.0180,59,170,117,-10
10.0185,61,172,116,-10
10.0190,62,172,116,-10
10.0195,63,167,115,-10
10.0200,64,171,114,-10
10.0205,66,168,113,-10
10.0210,67,163,112,-10
10.0215,69,165,111,-10
10.0220,64,173,110,-10
10.0225,67,166,109,-10
10.0230,69,163,108,-10
10.0235,71,163,108,-10
10.0240,74,162,107,-10
10.0245,76,168,106,-10
10.0250,77,172,105,-10
10.0255,78,171,104,-10
10.0260,80,170,104,-10
10.0265,82,168,103,-10
10.0270,83,164,102,-10
10.0275,85,171,101,-9
10.0280,87,163,100,-9
10.0285,89,164,99,-9
10.0290,90,162,99,-9
10.0295,92,167,98,-9
10.0300,94,172,97,-9
10.0305,96,168,96,-9
10.0310,98,166,95,-9
10.0315,103,166,95,-9
10.0320,105,171,95,-9
10.0325,106,168,94,-9
10.0330,107,164,93,-9
10.0335,110,164,92,-9
10.0340,111,167,91,-9
10.0345,113,172,90,-9
10.0350,114,169,89,-9
10.0355,116,167,88,-9
10.0360,117,163,88,-10
10.0365,119,166,87,-10
10.0370,121,172,86,-10
10.0375,123,164,86,-10
10.0380,124,166,85,-10
10.0385,126,169,85,-10
10.0390,127,167,84,-11
10.0395,130,162,84,-11
10.0400,132,171,84,-11
10.0405,134,166,83,-12
10.0410,136,162,83,-12
10.0415,137,162,82,-13
10.0420,139,163,82,-13
10.0425,141,167,81,-13
10.0430,143,168,81,-14
10.0435,144,163,80,-15
10.0440,146,163,79,-15
10.0445,147,163,79,-16
10.0450,148,171,78,-17
10.0455,150,171,78,-18
10.0460,151,163,77,-19
10.0465,153,163,76,-20
10.0470,154,168,76,-21
10.0475,155,171,75,-22
10.0480,158,170,75,-23
10.0485,158,165,74,-24
10.0490,160,167,73,-25
10.0495,162,170,73,-26
10.0500,163,164,72,-28
10.0505,164,172,71,-29
10.0510,166,169,71,-30
10.0515,168,170,70,-31
10.0520,169,172,69,-32
10.0525,171,165,69,-34
10.0530,172,171,68,-34
10.0535,173,172,67,-36
10.0540,175,170,67,-37
10.0545,176,163,66,-38
10.0550,178,164,66,-40
10.0555,179,166,66,-41
10.0560,180,169,65,-43
10.0565,182,172,66,-44
10.0570,184,165,65,-45
10.0575,185,170,65,-47
10.0580,187,163,65,-48
10.0585,188,170,65,-49
10.0590,190,172,65,-50
10.0595,191,171,64,-52
10.0600,192,162,64,-53
10.0605,194,172,64,-55
10.0610,196,169,64,-56
10.0615,197,171,64,-57
10.0620,198,172,63,-58
10.0625,199,165,63,-60
10.0630,201,162,63,-61
10.0635,202,166,63,-62
10.0640,204,169,63,-63
10.0645,205,171,63,-65
10.0650,207,171,62,-66
10.0655,208,172,62,-67
10.0660,209,167,62,-69
10.0665,210,164,62,-70
10.0670,211,164,61,-71
10.0675,213,172,61,-73
10.0680,214,163,61,-73
10.0685,215,162,60,-75
10.0690,216,162,60,-76
10.0695,217,168,60,-77
10.0700,218,167,59,-78
10.0705,219,172,59,-79
10.0710,220,165,59,-80
10.0715,221,163,59,-81
10.0720,223,163,59,-82
10.0725,223,169,58,-83
10.0730,225,163,58,-83
10.0735,226,163,58,-84
10.0740,227,163,58,-84
10.0745,229,171,58,-85
10.0750,230,171,58,-85
10.0755,230,171,57,-86
10.0760,232,171,57,-87
10.0765,232,168,57,-87
10.0770,233,163,56,-88
10.0775,235,172,57,-89
10.0780,236,167,58,-89
10.0785,237,162,58,-90
10.0790,239,165,59,-90
10.0795,240,172,59,-90
10.0800,241,163,59,-91
10.0805,242,172,60,-91
10.0810,243,167,60,-92
10.0815,244,170,60,-93
10.0820,244,171,60,-93
10.0825,245,166,60,-94
10.0830,246,172,61,-95
10.0835,247,172,61,-95
10.0840,247,172,61,-95
10.0845,248,171,61,-96
10.0850,247,169,61,-96
10.0855,247,162,60,-96
10.0860,248,164,61,-97
10.0865,248,170,60,-97
10.0870,248,172,60,-97
10.0875,249,163,61,-98
10.0880,249,165,60,-97
10.0885,250,164,60,-98
10.0890,251,169,61,-98
10.0895,250,170,60,-97
10.0900,251,167,60,-98
10.0905,251,172,60,-97
10.0910,251,171,60,-97
10.0915,251,168,60,-96
10.0920,251,171,60,-96
10.0925,251,164,60,-96
10.0930,251,163,59,-96
10.0935,251,163,59,-96
10.0940,251,163,59,-95
10.0945,251,165,58,-95
10.0950,252,169,59,-95
10.0955,251,173,58,-95
10.0960,252,170,58,-95
10.0965,251,167,58,-95
10.0970,252,166,58,-95
10.0975,252,169,58,-95
10.0980,253,168,58,-94
10.0985,253,163,57,-94
10.0990,253,164,57,-94
10.0995,253,171,57,-94
10.1000,253,164,57,-93
10.1005,254,172,57,-94
10.1010,254,172,58,-93
10.1015,254,172,57,-93
10.1020,254,172,57,-92
10.1025,254,171,57,-92
10.1030,254,163,57,-92
10.1035,255,168,58,-92
10.1040,254,172,57,-91
10.1045,254,172,57,-91
10.1050,255,169,58,-91
10.1055,254,169,57,-91
10.1060,255,165,57,-90
10.1065,254,163,57,-90
10.1070,254,164,57,-89
10.1075,254,173,57,-89
10.1080,254,165,56,-88
10.1085,253,167,56,-88
10.1090,254,171,56,-88
10.1095,253,168,56,-87
10.1100,253,169,56,-87
10.1105,253,170,56,-86
10.1110,253,173,56,-86
10.1115,253,172,56,-85
10.1120,254,163,56,-85
10.1125,253,163,55,-84
10.1130,253,171,55,-84
10.1135,252,171,55,-83
10.1140,252,168,55,-83
10.1145,253,164,55,-82
10.1150,253,163,55,-82
10.1155,252,165,55,-81
10.1160,251,171,54,-80
10.1165,251,172,54,-80
10.1170,251,168,54,-79
10.1175,251,170,54,-79
10.1180,251,164,54,-79
10.1185,251,164,54,-78
10.1190,251,163,53,-78
10.1195,250,169,53,-77
10.1200,251,171,53,-77
10.1205,250,166,53,-76
10.1210,250,162,53,-76
10.1215,250,162,53,-75
10.1220,250,163,53,-75
10.1225,249,163,52,-74
10.1230,249,164,52,-74
10.1235,249,164,52,-73
10.1240,249,172,52,-73
10.1245,250,169,52,-73
10.1250,249,166,52,-72
10.1255,249,163,52,-71
10.1260,249,169,52,-71
10.1265,248,168,51,-71
10.1270,248,172,51,-70
10.1275,248,163,51,-69
10.1280,248,172,51,-69
10.1285,248,172,51,-68
10.1290,248,173,51,-68
10.1295,248,172,51,-67
10.1300,248,165,50,-67
10.1305,247,169,50,-67
10.1310,247,172,50,-66
10.1315,247,170,50,-66
10.1320,248,163,50,-66
10.1325,247,167,50,-65
10.1330,247,169,49,-65
10.1335,247,166,49,-65
10.1340,247,164,49,-65
10.1345,247,164,49,-65
10.1350,247,164,49,-64
10.1355,247,166,49,-64
10.1360,247,172,49,-63
10.1365,247,172,49,-63
10.1370,247,171,49,-63
10.1375,247,163,49,-62
10.1380,246,165,48,-62
10.1385,246,167,48,-62
10.1390,246,165,48,-62
10.1395,246,163,48,-62
10.1400,246,172,48,-61
10.1405,247,163,48,-61
10.1410,246,162,48,-61
10.1415,246,166,48,-61
10.1420,246,173,48,-62
10.1425,246,170,47,-61
10.1430,246,169,47,-61
10.1435,246,168,48,-62
10.1440,246,173,47,-61
10.1445,246,173,47,-62
10.1450,246,165,47,-61
10.1455,246,163,47,-62
10.1460,246,168,47,-61
10.1465,246,172,47,-62
10.1470,245,171,46,-62
10.1475,245,171,46,-61
10.1480,244,164,46,-62
10.1485,244,167,46,-62
10.1490,244,165,46,-62
10.1495,244,163,45,-62
10.1500,244,170,45,-63
10.1505,243,167,45,-63
10.1510,244,163,45,-63
10.1515,244,163,45,-64
10.1520,243,165,45,-64
10.1525,243,170,44,-64
10.1530,243,171,44,-64
10.1535,243,172,44,-64
10.1540,243,169,44,-64
10.1545,244,168,45,-65
10.1550,244,163,44,-65
10.1555,244,171,44,-65
10.1560,244,173,44,-65
10.1565,244,167,44,-65
10.1570,244,163,44,-66
10.1575,244,173,44,-66
10.1580,244,166,44,-67
10.1585,243,167,44,-67
10.1590,243,163,43,-67
10.1595,243,167,43,-67
10.1600,243,172,43,-67
10.1605,244,163,44,-67
10.1610,244,163,43,-67
10.1615,244,163,43,-67
10.1620,244,168,43,-68
10.1625,244,163,43,-67
10.1630,244,163,43,-68
10.1635,244,164,43,-67
10.1640,245,163,43,-67
10.1645,244,166,43,-67
10.1650,244,168,43,-67
10.1655,244,172,43,-67
10.1660,244,172,43,-67
10.1665,245,171,43,-67
10.1670,244,164,43,-67
10.1675,244,172,42,-66
10.1680,243,163,42,-66
10.1685,243,165,42,-67
10.1690,244,163,42,-67
10.1695,244,173,42,-67
10.1700,243,167,42,-67
10.1705,243,171,41,-67
10.1710,243,170,41,-67
10.1715,243,173,41,-67
10.1720,243,172,41,-67
10.1725,242,167,41,-67
10.1730,242,166,41,-68
10.1735,242,170,41,-68
10.1740,242,172,40,-68
10.1745,242,173,40,-68
10.1750,242,170,40,-68
10.1755,243,163,40,-68
10.1760,243,172,40,-68
10.1765,243,173,40,-68
10.1770,243,173,40,-68
10.1775,243,164,40,-68
10.1780,243,172,40,-68
10.1785,242,173,40,-68
10.1790,243,172,40,-68
10.1795,242,171,40,-68
10.1800,242,167,40,-68
10.1805,243,169,40,-68
10.1810,243,173,40,-69
10.1815,243,173,40,-69
10.1820,242,170,39,-69
10.1825,243,173,40,-69
10.1830,243,169,40,-69
10.1835,243,166,40,-69
10.1840,243,163,39,-69
10.1845,243,170,39,-70
10.1850,243,171,39,-70
10.1855,243,173,39,-70
10.1860,244,168,39,-70
10.1865,243,164,39,-70
10.1870,244,173,39,-69
10.1875,244,171,39,-70
10.1880,244,172,39,-69
10.1885,244,172,39,-69
10.1890,244,169,39,-69
10.1895,243,173,39,-69
10.1900,243,166,39,-69
10.1905,244,173,39,-69
10.1910,244,171,39,-69
10.1915,244,169,39,-68
10.1920,244,172,39,-69
10.1925,244,172,39,-68
10.1930,244,173,39,-68
10.1935,245,172,39,-67
10.1940,244,172,39,-67
10.1945,245,172,39,-66
10.1950,245,172,39,-66
10.1955,245,164,39,-65
10.1960,244,166,38,-65
10.1965,245,172,38,-65
10.1970,245,172,38,-64
10.1975,244,164,38,-64
10.1980,245,171,38,-64
10.1985,244,173,38,-64
10.1990,244,173,38,-63
10.1995,244,170,38,-63
10.2000,244,163,38,-63
10.2005,244,169,38,-63
10.2010,245,170,38,-63
10.2015,245,163,38,-63
10.2020,244,166,38,-63
10.2025,245,164,38,-63
10.2030,244,163,37,-63
10.2035,244,170,37,-63
10.2040,244,173,37,-63
10.2045,244,168,37,-63
10.2050,244,165,37,-63
10.2055,244,165,37,-63
10.2060,243,169,37,-63
10.2065,243,173,36,-63
10.2070,244,165,37,-63
10.2075,244,173,37,-63
10.2080,244,163,36,-63
10.2085,244,171,36,-63
10.2090,243,173,36,-63
10.2095,243,171,36,-63
10.2100,244,168,36,-63
10.2105,243,165,36,-63
10.2110,243,172,36,-63
10.2115,243,173,36,-63
10.2120,243,168,36,-63
10.2125,243,173,36,-63
10.2130,243,171,35,-64
10.2135,243,171,35,-64
10.2140,243,173,35,-64
10.2145,242,170,35,-63
10.2150,242,168,35,-64
10.2155,243,164,35,-64
10.2160,242,166,35,-64
10.2165,242,172,34,-65
10.2170,242,172,34,-65
10.2175,242,167,34,-66
10.2180,242,166,34,-66
10.2185,242,173,34,-66
10.2190,242,171,34,-66
10.2195,242,164,34,-66
10.2200,242,172,34,-67
10.2205,242,165,34,-67
10.2210,242,164,34,-67
10.2215,243,166,34,-67
10.2220,243,166,34,-68
10.2225,243,169,34,-67
10.2230,243,169,34,-68
10.2235,243,172,34,-68
10.2240,243,173,34,-68
10.2245,243,172,34,-68
10.2250,242,166,34,-68
10.2255,242,168,33,-68
10.2260,242,173,33,-68
10.2265,241,171,33,-68
10.2270,242,172,33,-68
10.2275,241,163,33,-69
10.2280,242,173,33,-68
10.2285,242,171,33,-69
10.2290,242,171,33,-69
10.2295,241,173,33,-69
10.2300,242,164,33,-69
10.2305,241,166,32,-69
10.2310,241,172,32,-69
10.2315,241,171,32,-69
10.2320,241,163,32,-69
10.2325,241,164,32,-70
10.2330,242,168,32,-70
10.2335,241,167,32,-70
10.2340,241,167,32,-71
10.2345,242,166,32,-71
10.2350,241,169,32,-71
10.2355,242,173,32,-71
10.2360,241,171,32,-71
10.2365,241,164,31,-71
10.2370,241,166,31,-72
10.2375,241,173,31,-72
10.2380,241,167,31,-72
10.2385,241,163,31,-72
10.2390,241,163,31,-73
10.2395,241,172,31,-73
10.2400,241,165,31,-73
10.2405,241,171,31,-73
10.2410,241,164,31,-73
10.2415,242,164,31,-74
10.2420,242,173,31,-74
10.2425,241,173,31,-74
10.2430,242,173,31,-74
10.2435,241,172,31,-74
10.2440,241,168,31,-74
10.2445,242,168,31,-74
10.2450,241,164,30,-75
10.2455,242,166,31,-75
10.2460,242,170,30,-75
10.2465,242,170,30,-75
10.2470,242,173,30,-76
10.2475,242,164,30,-76
10.2480,242,173,30,-76
10.2485,242,172,30,-77
10.2490,241,166,30,-76
10.2495,242,172,30,-76
10.2500,242,169,30,-77
10.2505,241,169,30,-76
10.2510,241,166,30,-76
10.2515,242,165,30,-76
10.2520,242,171,30,-76
10.2525,242,169,30,-75
10.2530,242,171,30,-75
10.2535,242,171,29,-74
10.2540,242,168,30,-75
10.2545,242,173,30,-74
10.2550,242,171,29,-74
10.2555,242,165,29,-74
10.2560,241,172,29,-74
10.2565,241,173,29,-74
10.2570,242,164,29,-74
10.2575,241,173,29,-74
10.2580,241,164,29,-74
10.2585,242,163,29,-74
10.2590,241,164,29,-74
10.2595,241,173,28,-74
10.2600,241,167,28,-74
10.2605,242,173,29,-74
10.2610,242,170,29,-74
10.2615,242,170,29,-74
10.2620,242,174,29,-74
10.2625,241,167,28,-74
10.2630,242,165,28,-74
10.2635,242,170,29,-74
10.2640,242,172,28,-74
10.2645,242,173,28,-74
10.2650,241,173,28,-73
10.2655,241,171,28,-74
10.2660,242,164,28,-74
10.2665,242,169,28,-74
10.2670,242,173,28,-74
10.2675,242,166,28,-74
10.2680,242,169,28,-75
10.2685,242,173,28,-74
10.2690,241,172,27,-74
10.2695,242,174,27,-75
10.2700,241,163,27,-75
10.2705,241,174,27,-75
10.2710,241,173,27,-75
10.2715,241,173,26,-75
10.2720,241,173,27,-75
10.2725,241,169,26,-75
10.2730,241,172,27,-75
10.2735,241,172,26,-75
10.2740,241,172,26,-75
10.2745,240,173,26,-75
10.2750,241,172,26,-75
10.2755,241,171,26,-76
10.2760,241,167,26,-76
10.2765,241,166,26,-76
10.2770,241,166,26,-77
10.2775,241,173,26,-77
10.2780,241,166,26,-77
10.2785,241,168,26,-77
10.2790,240,166,25,-77
10.2795,240,164,25,-77
10.2800,241,171,25,-77
10.2805,241,163,25,-77
10.2810,241,165,25,-78
10.2815,241,164,25,-78
10.2820,241,173,25,-78
10.2825,240,167,25,-78
10.2830,240,167,25,-78
10.2835,241,164,25,-78
10.2840,241,164,25,-79
10.2845,240,164,24,-78
10.2850,241,167,24,-79
10.2855,241,169,24,-79
10.2860,241,170,24,-79
10.2865,241,173,25,-79
10.2870,241,164,25,-79
10.2875,241,172,25,-79
10.2880,242,164,25,-79
10.2885,242,170,25,-79
10.2890,242,167,25,-79
10.2895,242,165,25,-79
10.2900,242,172,25,-79
10.2905,242,164,25,-79
10.2910,242,171,24,-79
10.2915,242,173,24,-78
10.2920,242,173,24,-78
10.2925,242,173,24,-78
10.2930,241,173,24,-78
10.2935,241,173,24,-79
10.2940,241,164,23,-78
10.2945,240,172,23,-79
10.2950,240,173,23,-80
10.2955,240,171,23,-80
10.2960,240,164,23,-80
10.2965,240,165,23,-81
10.2970,240,169,23,-80
10.2975,240,172,22,-81
10.2980,240,172,23,-81
10.2985,241,165,23,-81
10.2990,241,164,22,-81
10.2995,241,172,22,-81
10.3000,241,172,23,-81
10.3005,241,168,23,-82
10.3010,241,165,23,-81
10.3015,241,163,23,-81
10.3020,241,168,23,-81
10.3025,241,172,23,-81
10.3030,240,172,23,-81
10.3035,241,171,24,-81
10.3040,241,165,24,-82
10.3045,241,165,24,-82
10.3050,241,169,24,-81
10.3055,240,172,24,-81
10.3060,240,172,25,-81
10.3065,240,168,25,-82
10.3070,239,168,24,-81
10.3075,239,168,25,-81
10.3080,239,166,25,-81
10.3085,239,166,25,-81
10.3090,239,164,25,-81
10.3095,239,170,25,-82
10.3100,239,173,25,-81
10.3105,238,170,25,-82
10.3110,238,167,25,-81
10.3115,237,168,25,-82
10.3120,237,173,25,-82
10.3125,236,169,25,-81
10.3130,236,168,25,-82
10.3135,236,166,25,-82
10.3140,236,169,25,-83
10.3145,236,171,26,-83
10.3150,236,171,26,-83
10.3155,235,166,26,-82
10.3160,235,166,26,-82
10.3165,234,170,26,-82
10.3170,234,173,26,-82
10.3175,233,165,25,-82
10.3180,233,171,25,-82
10.3185,232,174,25,-82
10.3190,232,173,25,-82
10.3195,231,172,25,-82
10.3200,231,165,25,-81
10.3205,230,170,25,-82
10.3210,230,173,25,-81
10.3215,229,174,25,-82
10.3220,229,173,25,-82
10.3225,228,172,25,-82
10.3230,228,173,25,-82
10.3235,228,173,25,-83
10.3240,227,171,25,-83
10.3245,227,173,25,-83
10.3250,227,172,25,-83
10.3255,226,171,25,-83
10.3260,226,164,25,-83
10.3265,226,170,25,-84
10.3270,225,173,25,-84
10.3275,225,165,25,-85
10.3280,225,174,25,-85
10.3285,224,173,25,-85
10.3290,224,173,25,-85
